"","HHSIZE","URBAN","[0-4]","(4,17]","(17,49]","(49,64]","(64,100]"
"30096740",4,1,0,2,2,0,0
"30096749",1,1,0,0,0,0,1
"30096759",2,1,0,1,1,0,0
"30096773",1,1,0,0,0,0,1
"30096776",1,2,0,0,0,1,0
"30096783",2,4,0,0,1,0,1
"30096808",2,1,0,0,0,2,0
"30096809",2,2,0,0,0,2,0
"30096817",2,2,0,0,0,0,2
"30096820",1,1,0,0,0,1,0
"30096821",2,4,0,0,0,2,0
"30096827",1,1,0,0,0,0,1
"30096839",1,2,0,0,0,1,0
"30096848",1,2,0,0,0,0,1
"30096863",2,4,0,0,0,0,2
"30096879",3,1,1,0,1,0,1
"30096895",1,4,0,0,0,0,1
"30096898",2,4,0,0,0,2,0
"30096902",2,4,0,0,0,2,0
"30096924",3,4,0,0,2,1,0
"30096927",2,1,0,0,2,0,0
"30096928",1,1,0,0,0,1,0
"30096940",2,1,0,0,0,0,2
"30096941",5,1,0,3,2,0,0
"30096946",2,2,0,0,0,1,1
"30096947",1,4,0,0,0,1,0
"30096960",1,4,0,0,0,0,1
"30096963",1,1,0,0,0,0,1
"30096977",3,1,0,1,1,1,0
"30096983",5,1,0,0,5,0,0
"30096984",1,2,0,0,0,1,0
"30096993",1,1,0,0,0,0,1
"30096997",2,4,0,0,0,1,1
"30097012",1,1,0,0,0,1,0
"30097018",2,4,0,0,2,0,0
"30097020",3,1,1,0,2,0,0
"30097021",1,1,0,0,1,0,0
"30097042",2,1,0,0,0,0,2
"30097052",2,1,0,0,0,0,2
"30097058",2,1,0,0,0,0,2
"30097063",2,1,0,0,0,2,0
"30097065",2,1,0,0,0,2,0
"30097073",1,1,0,0,0,0,1
"30097086",1,1,0,0,0,1,0
"30097090",2,1,0,0,0,0,2
"30097092",2,4,0,0,0,0,2
"30097097",2,4,0,0,0,2,0
"30097113",1,1,0,0,1,0,0
"30097134",1,1,0,0,0,1,0
"30097135",4,4,0,2,2,0,0
"30097138",2,4,0,0,0,0,2
"30097158",2,4,0,0,0,0,2
"30097167",2,2,0,0,1,1,0
"30097175",3,4,0,0,1,2,0
"30097191",3,1,0,1,1,1,0
"30097192",2,4,0,0,0,0,2
"30097213",2,1,0,0,0,2,0
"30097234",3,1,0,1,2,0,0
"30097236",3,1,1,0,2,0,0
"30097242",2,1,0,0,2,0,0
"30097257",3,1,0,0,1,2,0
"30097258",8,1,0,0,5,1,2
"30097265",3,2,0,1,2,0,0
"30097268",5,1,0,3,2,0,0
"30097279",1,1,0,0,0,1,0
"30097298",5,1,1,2,2,0,0
"30097304",2,1,0,0,0,2,0
"30097316",2,1,0,0,0,0,2
"30097318",1,4,0,0,0,0,1
"30097330",2,2,0,0,0,0,2
"30097356",2,1,0,0,0,1,1
"30097357",2,1,0,0,0,2,0
"30097358",2,4,0,0,2,0,0
"30097361",3,1,0,0,1,2,0
"30097362",1,1,0,0,0,1,0
"30097367",2,1,0,0,0,2,0
"30097388",1,1,0,0,1,0,0
"30097410",1,1,0,0,1,0,0
"30097425",4,1,0,2,2,0,0
"30097440",3,1,0,1,1,1,0
"30097441",2,1,0,0,0,0,2
"30097456",1,1,0,0,0,0,1
"30097459",3,1,1,0,2,0,0
"30097467",1,4,0,0,0,1,0
"30097469",3,4,1,0,2,0,0
"30097477",2,4,0,0,0,1,1
"30097490",2,1,0,0,0,2,0
"30097496",2,2,0,1,0,1,0
"30097500",1,2,0,0,0,0,1
"30097503",1,1,0,0,0,0,1
"30097518",2,1,0,0,2,0,0
"30097520",2,2,0,0,2,0,0
"30097524",2,1,0,0,1,1,0
"30097529",2,1,0,0,2,0,0
"30097536",1,1,0,0,0,0,1
"30097547",2,1,0,0,0,1,1
"30097550",2,1,0,0,0,0,2
"30097553",2,2,0,0,0,0,2
"30097562",2,1,0,0,0,0,2
"30097569",1,1,0,0,0,1,0
"30097581",1,1,0,0,0,1,0
"30097588",1,2,0,0,0,0,1
"30097591",2,1,0,1,0,1,0
"30097595",2,4,0,0,0,2,0
"30097610",2,4,0,0,0,0,2
"30097611",4,1,0,1,2,1,0
"30097612",4,1,1,1,2,0,0
"30097616",2,1,0,0,2,0,0
"30097644",3,4,0,1,2,0,0
"30097658",2,1,0,0,2,0,0
"30097661",2,2,0,0,0,0,2
"30097678",2,4,0,0,0,1,1
"30097688",1,1,0,0,0,1,0
"30097696",1,1,0,0,0,0,1
"30097710",2,1,0,0,0,0,2
"30097721",3,1,0,1,2,0,0
"30097734",1,1,0,0,1,0,0
"30097760",2,2,0,0,0,2,0
"30097794",1,1,0,0,1,0,0
"30097795",2,1,0,0,1,1,0
"30097798",2,1,0,0,0,0,2
"30097822",2,1,0,0,0,1,1
"30097841",2,2,0,0,1,0,1
"30097842",2,4,0,0,2,0,0
"30097845",2,1,0,0,1,1,0
"30097852",1,1,0,0,0,1,0
"30097857",2,1,0,0,0,2,0
"30097863",2,1,0,0,0,2,0
"30097864",4,4,1,1,2,0,0
"30097869",3,1,0,0,3,0,0
"30097886",2,1,0,0,1,0,1
"30097891",2,2,0,0,0,0,2
"30097897",2,2,0,0,1,0,1
"30097899",2,4,0,0,0,0,2
"30097900",2,2,0,0,0,1,1
"30097901",1,2,0,0,0,1,0
"30097908",1,1,0,0,0,0,1
"30097923",2,1,0,0,0,2,0
"30097931",2,4,0,0,0,0,2
"30097932",1,2,0,0,1,0,0
"30097936",3,4,0,0,1,2,0
"30097939",1,1,0,0,1,0,0
"30097941",1,1,0,0,0,0,1
"30097943",1,1,0,0,0,0,1
"30097949",2,2,0,0,0,0,2
"30097972",2,1,0,0,0,2,0
"30097973",2,1,0,0,0,1,1
"30097975",2,4,0,0,0,0,2
"30097981",2,1,0,0,2,0,0
"30097983",2,4,0,0,2,0,0
"30097997",2,1,0,0,1,1,0
"30098005",1,1,0,0,0,1,0
"30098012",2,4,0,0,0,2,0
"30098013",2,1,0,0,0,0,2
"30098016",2,1,0,0,0,0,2
"30098022",1,1,0,0,0,1,0
"30098023",1,1,0,0,0,0,1
"30098024",2,1,0,0,2,0,0
"30098038",1,1,0,0,0,1,0
"30098056",2,1,0,0,0,0,2
"30098062",1,2,0,0,0,0,1
"30098069",2,1,0,0,0,0,2
"30098081",2,1,0,0,2,0,0
"30098083",2,4,0,0,1,0,1
"30098090",3,1,0,1,0,2,0
"30098100",3,4,1,0,2,0,0
"30098111",1,1,0,0,0,0,1
"30098112",2,2,0,0,0,0,2
"30098118",4,1,0,0,2,2,0
"30098138",1,1,0,0,0,1,0
"30098140",3,1,0,1,2,0,0
"30098145",4,4,1,1,2,0,0
"30098149",4,1,0,1,3,0,0
"30098165",2,1,0,0,0,1,1
"30098180",1,1,0,0,0,1,0
"30098181",1,1,0,0,1,0,0
"30098206",2,4,0,0,0,0,2
"30098212",1,1,0,0,1,0,0
"30098213",2,1,0,0,0,1,1
"30098216",2,1,0,0,0,0,2
"30098224",1,4,0,0,0,1,0
"30098226",1,1,0,0,0,0,1
"30098232",1,1,0,0,0,1,0
"30098248",2,1,0,0,0,1,1
"30098254",2,1,0,0,0,0,2
"30098260",2,1,0,0,0,0,2
"30098264",1,1,0,0,0,0,1
"30098266",1,2,0,0,0,0,1
"30098267",2,1,0,0,0,0,2
"30098270",3,4,0,1,2,0,0
"30098271",2,1,0,0,0,2,0
"30098275",4,4,2,0,2,0,0
"30098280",1,1,0,0,0,0,1
"30098289",1,4,0,0,1,0,0
"30098290",4,1,2,0,2,0,0
"30098295",1,1,0,0,0,0,1
"30098312",1,4,0,0,0,1,0
"30098318",1,4,0,0,0,0,1
"30098320",3,2,1,0,2,0,0
"30098324",1,1,0,0,1,0,0
"30098329",6,4,1,1,2,0,2
"30098330",2,1,0,0,0,2,0
"30098331",2,1,0,0,2,0,0
"30098340",3,1,0,1,2,0,0
"30098343",4,1,2,0,2,0,0
"30098365",2,1,0,0,0,2,0
"30098371",3,1,0,1,0,2,0
"30098376",1,1,0,0,1,0,0
"30098381",1,4,0,0,0,1,0
"30098397",2,4,0,0,0,0,2
"30098405",3,1,0,1,0,2,0
"30098407",1,1,0,0,0,0,1
"30098409",2,1,0,0,0,0,2
"30098418",2,1,0,0,0,1,1
"30098426",1,3,0,0,0,0,1
"30098452",1,4,0,0,0,1,0
"30098457",2,1,0,0,0,0,2
"30098467",2,1,0,0,0,2,0
"30098475",2,4,0,0,2,0,0
"30098484",3,4,0,0,1,1,1
"30098489",2,2,0,0,0,2,0
"30098495",2,1,0,0,2,0,0
"30098500",1,1,0,0,0,0,1
"30098518",2,4,0,0,0,2,0
"30098520",2,1,0,0,0,2,0
"30098530",2,1,0,0,0,0,2
"30098533",3,2,0,1,2,0,0
"30098538",1,1,0,0,1,0,0
"30098541",3,1,0,0,1,2,0
"30098554",5,4,0,3,2,0,0
"30098564",1,4,0,0,0,0,1
"30098585",1,4,0,0,0,0,1
"30098590",2,1,0,0,0,2,0
"30098608",2,2,0,0,0,0,2
"30098639",2,1,0,0,0,0,2
"30098644",2,4,0,0,0,0,2
"30098654",2,1,0,0,0,2,0
"30098673",3,2,0,1,0,2,0
"30098680",1,2,0,0,0,0,1
"30098707",1,1,0,0,0,1,0
"30098708",2,1,0,0,0,2,0
"30098718",2,1,0,0,0,2,0
"30098719",3,4,0,0,0,0,3
"30098720",2,4,0,0,0,1,1
"30098723",2,1,0,0,2,0,0
"30098734",2,1,0,0,0,1,1
"30098742",3,4,1,0,2,0,0
"30098759",2,1,0,0,0,1,1
"30098761",2,1,0,0,0,2,0
"30098795",2,1,0,0,0,1,1
"30098798",2,1,0,0,0,0,2
"30098800",1,4,0,0,0,0,1
"30098813",1,1,0,0,0,0,1
"30098827",1,1,0,0,0,1,0
"30098835",1,4,0,0,0,1,0
"30098836",4,1,0,2,1,1,0
"30098842",3,1,1,0,2,0,0
"30098850",1,1,0,0,0,0,1
"30098853",1,1,0,0,0,0,1
"30098873",2,1,0,0,0,0,2
"30098880",2,1,0,0,0,2,0
"30098882",3,4,0,0,2,1,0
"30098884",1,1,0,0,0,0,1
"30098897",1,2,0,0,0,0,1
"30098898",2,1,0,0,0,1,1
"30098904",4,1,0,2,2,0,0
"30098935",1,1,0,0,0,0,1
"30098952",4,1,2,0,2,0,0
"30098953",1,1,0,0,0,1,0
"30098961",1,1,0,0,0,0,1
"30098963",4,4,0,2,2,0,0
"30098970",1,1,0,0,0,0,1
"30098981",4,4,0,2,2,0,0
"30098983",2,4,0,0,0,2,0
"30098993",1,1,0,0,0,0,1
"30098995",5,1,1,3,1,0,0
"30099021",1,1,0,0,0,1,0
"30099027",2,1,0,0,1,1,0
"30099038",3,1,0,1,2,0,0
"30099050",2,1,0,0,0,1,1
"30099060",4,2,0,0,2,2,0
"30099077",1,4,0,0,0,0,1
"30099080",1,1,0,0,0,1,0
"30099092",4,1,0,2,2,0,0
"30099105",2,1,0,0,0,0,2
"30099140",4,1,0,1,1,2,0
"30099143",2,1,0,0,1,1,0
"30099145",4,1,2,0,2,0,0
"30099153",4,2,0,2,2,0,0
"30099154",3,1,0,0,2,1,0
"30099160",2,1,0,0,0,1,1
"30099161",1,1,0,0,0,1,0
"30099168",2,4,0,0,1,1,0
"30099190",2,4,0,0,0,0,2
"30099202",2,1,0,0,2,0,0
"30099206",2,2,0,0,0,0,2
"30099207",6,1,1,2,3,0,0
"30099224",3,1,0,0,3,0,0
"30099237",1,2,0,0,0,0,1
"30099250",6,4,0,3,3,0,0
"30099251",1,1,0,0,0,1,0
"30099269",2,1,0,0,0,0,2
"30099278",1,2,0,0,0,0,1
"30099285",3,1,1,0,2,0,0
"30099286",3,1,0,1,2,0,0
"30099295",1,4,0,0,0,0,1
"30099300",6,1,0,1,3,0,2
"30099302",3,4,0,1,1,1,0
"30099307",2,4,0,0,2,0,0
"30099312",2,4,0,0,0,2,0
"30099313",1,1,0,0,1,0,0
"30099346",2,1,0,0,2,0,0
"30099349",1,1,0,0,1,0,0
"30099354",3,1,1,1,1,0,0
"30099360",1,1,0,0,1,0,0
"30099374",2,1,0,1,1,0,0
"30099376",1,1,0,0,0,0,1
"30099387",1,1,0,0,0,0,1
"30099392",4,1,0,2,2,0,0
"30099407",2,1,0,0,0,2,0
"30099409",2,1,0,0,0,0,2
"30099422",5,1,0,2,3,0,0
"30099443",3,4,0,0,1,0,2
"30099446",2,1,0,0,0,1,1
"30099467",3,1,0,0,1,1,1
"30099471",4,1,0,0,1,1,2
"30099484",2,1,0,0,2,0,0
"30099485",2,2,0,0,0,0,2
"30099500",2,4,0,0,2,0,0
"30099501",2,4,0,0,1,0,1
"30099504",2,4,0,0,0,2,0
"30099510",3,4,0,1,1,1,0
"30099519",1,4,0,0,0,0,1
"30099520",1,4,0,0,0,1,0
"30099526",2,1,0,0,2,0,0
"30099538",5,1,0,1,2,2,0
"30099541",3,1,0,0,0,0,3
"30099542",2,2,0,0,0,0,2
"30099543",2,4,0,0,0,1,1
"30099557",2,1,0,0,0,0,2
"30099559",2,1,0,0,2,0,0
"30099565",2,1,0,0,0,0,2
"30099568",4,1,1,1,2,0,0
"30099572",2,1,0,0,0,2,0
"30099576",4,2,0,0,2,2,0
"30099579",2,2,0,0,0,0,2
"30099581",1,4,0,0,0,0,1
"30099583",4,2,0,2,2,0,0
"30099591",5,1,0,0,3,1,1
"30099597",1,1,0,0,0,0,1
"30099620",1,1,0,0,0,1,0
"30099629",1,1,0,0,0,1,0
"30099630",5,4,1,2,1,1,0
"30099640",2,4,0,0,0,2,0
"30099644",1,1,0,0,0,0,1
"30099646",1,4,0,0,0,0,1
"30099647",1,1,0,0,0,0,1
"30099653",3,1,1,0,2,0,0
"30099671",1,1,0,0,0,0,1
"30099682",3,1,0,1,2,0,0
"30099697",1,4,0,0,1,0,0
"30099699",2,2,0,0,0,1,1
"30099700",1,1,0,0,0,0,1
"30099706",2,1,0,0,0,2,0
"30099709",2,1,0,0,2,0,0
"30099717",3,1,0,2,0,1,0
"30099724",1,4,0,0,0,1,0
"30099735",3,1,0,0,1,0,2
"30099740",2,1,0,0,2,0,0
"30099755",2,2,0,0,0,2,0
"30099757",3,4,0,0,1,0,2
"30099762",2,1,0,0,0,0,2
"30099768",3,1,1,0,2,0,0
"30099773",2,1,0,0,0,2,0
"30099782",2,4,0,0,0,2,0
"30099788",3,1,0,0,1,2,0
"30099792",2,1,0,0,0,0,2
"30099828",2,1,0,0,0,2,0
"30099838",2,4,0,0,0,1,1
"30099842",2,2,0,0,0,2,0
"30099845",5,1,0,3,1,1,0
"30099854",2,4,0,0,0,0,2
"30099855",2,1,0,0,0,1,1
"30099862",4,4,1,1,2,0,0
"30099864",2,1,0,0,2,0,0
"30099865",2,1,0,0,2,0,0
"30099876",1,2,0,0,0,0,1
"30099884",1,1,0,0,0,1,0
"30099886",2,1,0,0,0,2,0
"30099897",2,4,0,0,0,1,1
"30099908",2,4,0,0,0,2,0
"30099921",1,1,0,0,0,0,1
"30099928",3,1,1,0,2,0,0
"30099933",4,1,0,1,3,0,0
"30099935",1,1,0,0,0,1,0
"30099936",2,1,0,0,0,1,1
"30099938",1,1,0,0,1,0,0
"30099939",2,1,0,0,2,0,0
"30099940",2,2,0,0,0,1,1
"30099944",2,2,0,0,0,2,0
"30099946",2,1,0,0,0,2,0
"30099956",3,1,0,0,1,2,0
"30099957",2,1,0,0,0,0,2
"30099961",2,2,0,0,0,2,0
"30099964",1,2,0,0,0,0,1
"30099970",4,1,1,1,2,0,0
"30099973",1,1,0,0,0,0,1
"30099982",2,1,0,0,0,2,0
"30100006",1,1,0,0,0,1,0
"30100011",1,4,0,0,0,0,1
"30100036",5,1,1,1,1,1,1
"30100038",2,1,0,0,0,2,0
"30100051",2,1,0,0,0,1,1
"30100062",1,1,0,0,0,1,0
"30100064",2,1,0,0,0,0,2
"30100105",2,1,0,0,0,2,0
"30100119",2,1,0,0,2,0,0
"30100137",1,1,0,0,1,0,0
"30100140",2,1,0,0,0,0,2
"30100152",4,1,0,2,1,1,0
"30100164",2,1,0,0,0,1,1
"30100165",2,2,0,0,0,1,1
"30100168",2,1,0,0,0,1,1
"30100170",5,1,0,1,4,0,0
"30100171",1,1,0,0,0,0,1
"30100173",3,1,0,0,0,2,1
"30100177",3,4,0,0,1,2,0
"30100197",3,4,1,0,2,0,0
"30100220",1,1,0,0,0,1,0
"30100235",2,2,0,0,0,2,0
"30100237",8,1,1,3,3,1,0
"30100249",2,1,0,0,0,0,2
"30100252",2,2,0,0,0,0,2
"30100253",2,4,0,0,0,0,2
"30100273",2,4,0,0,0,1,1
"30100288",2,1,0,0,0,2,0
"30100289",5,1,0,3,2,0,0
"30100320",3,4,0,1,1,1,0
"30100331",3,1,0,2,1,0,0
"30100347",1,4,0,0,0,0,1
"30100349",1,1,0,0,1,0,0
"30100359",3,1,0,1,2,0,0
"30100373",1,1,0,0,0,0,1
"30100375",5,1,2,1,2,0,0
"30100397",3,1,0,0,3,0,0
"30100399",2,1,0,0,0,0,2
"30100417",2,1,0,0,2,0,0
"30100434",1,1,0,0,0,0,1
"30100451",2,4,0,0,0,0,2
"30100456",3,1,0,1,0,2,0
"30100469",2,4,0,0,0,0,2
"30100487",2,1,0,0,0,0,2
"30100497",3,4,1,0,2,0,0
"30100499",3,1,0,1,2,0,0
"30100509",1,4,0,0,0,1,0
"30100510",5,1,0,3,2,0,0
"30100519",2,1,0,0,0,0,2
"30100548",4,1,0,2,2,0,0
"30100549",3,1,1,0,2,0,0
"30100553",3,1,1,0,2,0,0
"30100558",2,4,0,0,0,2,0
"30100559",2,1,0,0,1,0,1
"30100562",4,1,0,1,1,2,0
"30100564",2,1,0,0,0,0,2
"30100582",2,1,0,0,0,2,0
"30100585",1,2,0,0,0,0,1
"30100586",1,1,0,0,0,1,0
"30100588",2,1,0,0,2,0,0
"30100592",2,1,0,0,0,0,2
"30100597",3,1,1,0,2,0,0
"30100602",1,1,0,0,1,0,0
"30100609",4,2,0,2,0,1,1
"30100630",3,1,0,1,2,0,0
"30100655",2,1,0,0,0,1,1
"30100660",2,2,0,0,0,2,0
"30100688",5,2,1,2,2,0,0
"30100690",2,1,0,0,2,0,0
"30100693",1,1,0,0,1,0,0
"30100695",2,1,0,0,0,0,2
"30100721",4,2,1,2,1,0,0
"30100726",1,4,0,0,0,0,1
"30100736",1,1,0,0,1,0,0
"30100737",3,1,0,1,1,0,1
"30100759",1,4,0,0,0,0,1
"30100761",1,1,0,0,0,0,1
"30100777",2,1,0,0,0,1,1
"30100786",4,1,1,1,2,0,0
"30100788",4,1,2,0,2,0,0
"30100795",2,2,0,0,0,1,1
"30100811",2,1,0,0,0,2,0
"30100819",2,2,0,0,2,0,0
"30100823",3,1,0,1,1,1,0
"30100827",1,1,0,0,0,1,0
"30100851",2,1,0,0,2,0,0
"30100852",2,2,0,0,0,0,2
"30100857",3,1,0,1,1,1,0
"30100859",2,1,0,0,2,0,0
"30100862",2,1,0,0,0,1,1
"30100863",1,2,0,0,0,0,1
"30100865",3,1,0,1,1,1,0
"30100867",2,1,0,0,0,1,1
"30100872",2,1,0,0,2,0,0
"30100888",1,4,0,0,0,0,1
"30100895",1,2,0,0,1,0,0
"30100916",2,4,0,0,1,0,1
"30100942",4,1,0,2,0,2,0
"30100946",1,2,0,0,0,0,1
"30100956",2,1,0,0,0,0,2
"30100971",1,1,0,0,0,1,0
"30100974",2,2,0,0,0,2,0
"30100987",2,1,0,0,2,0,0
"30100991",2,4,0,0,0,2,0
"30100994",3,1,0,0,1,2,0
"30101014",2,1,0,0,0,0,2
"30101017",3,1,0,0,1,2,0
"30101026",2,2,0,0,0,0,2
"30101030",1,1,0,0,0,0,1
"30101039",1,1,0,0,0,1,0
"30101057",2,4,0,0,0,0,2
"30101063",1,1,0,0,0,1,0
"30101065",1,1,0,0,1,0,0
"30101087",1,1,0,0,0,0,1
"30101093",4,1,0,2,2,0,0
"30101097",3,2,0,0,1,1,1
"30101102",2,1,0,0,0,0,2
"30101105",1,1,0,0,0,1,0
"30101110",2,1,0,0,0,2,0
"30101118",1,2,0,0,0,1,0
"30101133",2,1,0,0,0,1,1
"30101140",2,1,0,0,2,0,0
"30101141",2,1,0,0,0,2,0
"30101143",4,4,0,2,0,2,0
"30101157",2,1,0,0,0,0,2
"30101158",1,1,0,0,0,0,1
"30101168",1,2,0,0,0,0,1
"30101182",2,4,0,0,0,0,2
"30101189",2,4,0,0,0,0,2
"30101191",4,1,0,2,2,0,0
"30101203",1,1,0,0,0,1,0
"30101204",2,2,0,0,0,0,2
"30101216",5,1,0,3,2,0,0
"30101228",2,1,0,0,1,1,0
"30101229",2,2,0,0,0,1,1
"30101241",4,4,0,2,2,0,0
"30101254",2,4,0,0,0,2,0
"30101277",2,1,0,1,0,1,0
"30101280",1,1,0,0,0,0,1
"30101294",2,2,0,0,0,2,0
"30101295",2,1,0,0,0,1,1
"30101302",1,1,0,0,0,0,1
"30101304",2,1,0,0,0,0,2
"30101323",2,1,0,0,0,0,2
"30101327",2,4,0,0,0,1,1
"30101328",2,1,0,0,0,0,2
"30101338",4,1,0,3,1,0,0
"30101350",1,1,0,0,1,0,0
"30101366",2,1,0,0,0,1,1
"30101367",2,1,0,0,2,0,0
"30101375",2,1,0,0,0,2,0
"30101383",2,4,0,0,0,2,0
"30101386",2,1,0,0,1,1,0
"30101391",4,1,1,1,2,0,0
"30101400",2,1,0,0,1,0,1
"30101407",1,1,0,0,1,0,0
"30101415",2,4,0,0,0,0,2
"30101418",2,1,0,0,2,0,0
"30101430",1,4,0,0,0,0,1
"30101444",2,1,0,0,2,0,0
"30101450",1,1,0,0,0,0,1
"30101457",1,1,0,0,1,0,0
"30101476",3,1,0,2,1,0,0
"30101479",1,1,0,0,1,0,0
"30101489",3,4,0,0,0,1,2
"30101504",2,2,0,0,0,2,0
"30101511",1,1,0,0,0,0,1
"30101530",2,1,0,0,1,1,0
"30101534",1,1,0,0,0,0,1
"30101543",1,1,0,0,0,0,1
"30101545",1,4,0,0,0,0,1
"30101552",2,1,0,0,0,1,1
"30101566",3,4,0,0,0,2,1
"30101581",4,1,0,2,1,1,0
"30101584",1,1,0,0,0,0,1
"30101591",1,4,0,0,0,0,1
"30101593",1,1,0,0,0,0,1
"30101602",4,2,0,2,1,1,0
"30101615",2,4,0,0,0,0,2
"30101623",1,4,0,0,1,0,0
"30101645",2,4,0,0,1,0,1
"30101648",3,1,0,0,1,2,0
"30101660",1,2,0,0,0,1,0
"30101661",3,1,0,0,1,2,0
"30101667",2,1,0,0,2,0,0
"30101670",3,1,0,0,1,0,2
"30101675",2,4,0,0,0,1,1
"30101686",3,1,0,0,1,0,2
"30101687",3,1,0,0,2,1,0
"30101704",2,1,0,1,1,0,0
"30101712",1,4,0,0,0,0,1
"30101719",2,2,0,0,0,0,2
"30101726",1,1,0,0,0,0,1
"30101731",2,4,0,0,0,0,2
"30101741",3,2,0,1,2,0,0
"30101748",2,1,0,0,1,0,1
"30101750",2,1,0,0,0,1,1
"30101768",4,1,0,2,2,0,0
"30101775",1,1,0,0,1,0,0
"30101779",1,1,0,0,0,1,0
"30101780",1,2,0,0,0,0,1
"30101784",4,1,0,0,2,2,0
"30101789",2,4,0,0,0,2,0
"30101795",1,4,0,0,0,0,1
"30101800",2,1,0,0,0,0,2
"30101802",3,1,0,2,1,0,0
"30101815",2,1,0,0,2,0,0
"30101823",3,1,0,0,1,2,0
"30101824",5,1,0,1,2,2,0
"30101834",3,1,0,0,0,2,1
"30101839",1,4,0,0,0,0,1
"30101856",1,4,0,0,1,0,0
"30101859",2,1,0,0,0,2,0
"30101861",2,1,0,0,2,0,0
"30101865",1,1,0,0,0,0,1
"30101869",1,1,0,0,0,1,0
"30101872",2,1,0,0,2,0,0
"30101873",1,1,0,0,0,0,1
"30101874",1,1,0,0,1,0,0
"30101880",2,4,0,0,0,1,1
"30101883",1,1,0,0,0,1,0
"30101893",2,1,0,0,0,1,1
"30101911",2,1,0,0,2,0,0
"30101928",2,1,0,0,2,0,0
"30101930",2,1,0,0,2,0,0
"30101933",1,1,0,0,0,0,1
"30101937",3,1,0,1,2,0,0
"30101944",2,4,0,0,2,0,0
"30101948",2,1,0,0,0,1,1
"30101949",1,4,0,0,0,1,0
"30101973",2,1,0,0,0,0,2
"30101978",2,2,0,0,2,0,0
"30101979",1,1,0,0,0,1,0
"30101982",2,2,0,1,0,1,0
"30102002",2,4,0,0,0,0,2
"30102004",1,4,0,0,0,0,1
"30102005",3,1,0,0,1,2,0
"30102006",2,1,0,0,2,0,0
"30102016",3,1,0,0,0,1,2
"30102044",4,1,0,2,2,0,0
"30102047",3,1,1,0,2,0,0
"30102061",1,1,0,0,1,0,0
"30102078",2,1,0,0,2,0,0
"30102086",2,1,0,0,0,0,2
"30102110",1,1,0,0,0,1,0
"30102114",3,1,0,1,2,0,0
"30102130",1,1,0,0,0,1,0
"30102143",2,1,0,0,0,0,2
"30102146",2,2,0,0,0,1,1
"30102156",1,1,0,0,0,0,1
"30102185",3,1,0,0,1,2,0
"30102190",2,1,0,0,2,0,0
"30102194",1,4,0,0,0,0,1
"30102206",2,1,0,0,2,0,0
"30102207",4,1,1,0,1,2,0
"30102253",3,2,0,1,1,1,0
"30102255",3,2,0,0,0,2,1
"30102281",1,1,0,0,0,0,1
"30102285",1,1,0,0,0,1,0
"30102308",2,1,0,0,0,2,0
"30102309",2,1,0,0,0,0,2
"30102318",1,4,0,0,0,0,1
"30102327",1,1,0,0,0,1,0
"30102332",2,1,0,0,0,2,0
"30102335",1,1,0,0,0,0,1
"30102336",2,1,0,0,0,1,1
"30102341",2,1,0,0,0,1,1
"30102349",2,1,0,0,0,0,2
"30102354",3,1,0,0,1,2,0
"30102358",2,1,0,0,0,1,1
"30102367",2,2,0,0,0,2,0
"30102372",1,1,0,0,1,0,0
"30102380",4,1,0,2,2,0,0
"30102387",6,1,0,2,4,0,0
"30102403",3,1,0,1,0,2,0
"30102405",2,1,0,0,0,0,2
"30102418",3,1,0,0,3,0,0
"30102423",2,2,0,0,0,2,0
"30102437",5,1,0,1,3,1,0
"30102440",1,1,0,0,1,0,0
"30102444",2,1,0,0,2,0,0
"30102446",2,1,0,0,0,1,1
"30102463",4,1,2,0,2,0,0
"30102469",5,4,0,1,3,1,0
"30102474",1,4,0,0,0,1,0
"30102475",4,1,0,0,3,1,0
"30102482",1,1,0,0,1,0,0
"30102483",1,1,0,0,0,0,1
"30102486",2,2,0,0,0,1,1
"30102501",2,1,0,0,0,1,1
"30102503",1,4,0,0,0,1,0
"30102505",1,2,0,0,0,0,1
"30102510",1,1,0,0,1,0,0
"30102539",3,1,0,2,1,0,0
"30102571",5,1,0,3,0,2,0
"30102576",4,1,2,0,2,0,0
"30102590",1,1,0,0,1,0,0
"30102592",2,4,0,0,0,1,1
"30102595",1,2,0,0,1,0,0
"30102607",3,2,0,1,2,0,0
"30102608",2,1,0,0,2,0,0
"30102614",4,1,0,1,3,0,0
"30102649",2,4,0,0,1,1,0
"30102670",1,2,0,0,0,0,1
"30102682",2,1,0,0,0,0,2
"30102692",1,1,0,0,1,0,0
"30102695",1,1,0,0,0,1,0
"30102696",1,1,0,0,1,0,0
"30102697",2,1,0,0,0,0,2
"30102699",1,1,0,0,0,1,0
"30102725",2,1,0,0,2,0,0
"30102728",2,1,0,0,0,2,0
"30102765",2,1,0,0,0,1,1
"30102784",2,1,0,0,0,1,1
"30102791",2,1,0,0,2,0,0
"30102805",2,4,0,0,0,2,0
"30102808",4,1,0,2,2,0,0
"30102809",2,1,0,0,0,0,2
"30102820",2,1,0,0,0,2,0
"30102824",2,2,0,0,2,0,0
"30102829",1,4,0,0,0,0,1
"30102834",2,1,0,0,0,2,0
"30102848",2,2,0,0,0,2,0
"30102851",1,1,0,0,0,0,1
"30102853",2,4,0,0,0,1,1
"30102855",2,4,0,0,2,0,0
